#! FIELDS phi psi file.free der_phi der_psi
#! SET min_phi -pi
#! SET max_phi pi
#! SET nbins_phi  89
#! SET periodic_phi true
#! SET min_psi -pi
#! SET max_psi pi
#! SET nbins_psi  89
#! SET periodic_psi true
   -3.141592654   -3.141592654  -32.907430269   10.054793500   -2.554591580
   -3.070995066   -3.141592654  -36.167287623    8.297993690   -2.338226732
   -3.000397478   -3.141592654  -38.708697913    6.059324937   -2.193992606
   -2.929799890   -3.141592654  -40.455925024    3.902698196   -2.167472430
   -2.859202303   -3.141592654  -41.540237422    2.367158645   -2.260004051
   -2.788604715   -3.141592654  -42.219474369    1.594353231   -2.447969498
   -2.718007127   -3.141592654  -42.718711927    1.272038538   -2.699199787
   -2.647409540   -3.141592654  -43.113911553    0.932594496   -2.985447223
   -2.576811952   -3.141592654  -43.342336257    0.316568327   -3.273837170
   -2.506214364   -3.141592654  -43.305393124   -0.546284503   -3.518583165
   -2.435616776   -3.141592654  -42.952125759   -1.429975938   -3.667564249
   -2.365019189   -3.141592654  -42.315029357   -2.129882912   -3.686827296
   -2.294421601   -3.141592654  -41.483727941   -2.509416761   -3.591232813
   -2.223824013   -3.141592654  -40.581102315   -2.535711322   -3.452325283
   -2.153226425   -3.141592654  -39.722113782   -2.264369203   -3.360950026
   -2.082628838   -3.141592654  -38.990783124   -1.855496433   -3.378195734
   -2.012031250   -3.141592654  -38.402338685   -1.497733873   -3.506121944
   -1.941433662   -3.141592654  -37.908136777   -1.334944121   -3.683814183
   -1.870836075   -3.141592654  -37.423926311   -1.428855242   -3.824587563
   -1.800238487   -3.141592654  -36.867833380   -1.726413047   -3.860185519
   -1.729640899   -3.141592654  -36.191139386   -2.088885524   -3.771444653
   -1.659043311   -3.141592654  -35.395374760   -2.387593150   -3.597901279
   -1.588445724   -3.141592654  -34.515831686   -2.557630330   -3.425577162
   -1.517848136   -3.141592654  -33.594155240   -2.633334501   -3.350337758
   -1.447250548   -3.141592654  -32.644740708   -2.750343798   -3.444449039
   -1.376652961   -3.141592654  -31.623055465   -3.073499947   -3.738405744
   -1.306055373   -3.141592654  -30.430835329   -3.719681209   -4.231658081
   -1.235457785   -3.141592654  -28.953787279   -4.672419779   -4.917951193
   -1.164860197   -3.141592654  -27.109596633   -5.768730157   -5.777691980
   -1.094262610   -3.141592654  -24.879900866   -6.829451599   -6.747023596
   -1.023665022   -3.141592654  -22.295870959   -7.774740089   -7.666578283
   -0.953067434   -3.141592654  -19.401397975   -8.573665768   -8.293339497
   -0.882469847   -3.141592654  -16.262045364   -9.152223684   -8.391098775
   -0.811872259   -3.141592654  -12.988183627   -9.286239856   -7.844611111
   -0.741274671   -3.141592654   -9.776327639   -8.775582975   -6.733411374
   -0.670677083   -3.141592654   -6.867759996   -7.587976736   -5.294681012
   -0.600079496   -3.141592654   -4.470139142   -5.937149214   -3.817263835
   -0.529481908   -3.141592654   -2.684768589   -4.185197168   -2.530928123
   -0.458884320   -3.141592654   -1.484376270   -2.650847576   -1.551597008
   -0.388286732   -3.141592654   -0.758632937   -1.522878862   -0.883657764
   -0.317689145   -3.141592654   -0.358400704   -0.792222193   -0.469970941
   -0.247091557   -3.141592654   -0.157931938   -0.378734085   -0.234367230
   -0.176493969   -3.141592654   -0.064881617   -0.165923772   -0.109518273
   -0.105896382   -3.141592654   -0.024948168   -0.066146052   -0.047095211
   -0.035298794   -3.141592654   -0.009360385   -0.019458595   -0.017172820
    0.035298794   -3.141592654   -0.006595751    0.004166199   -0.001007641
    0.105896382   -3.141592654   -0.012635905    0.034204724    0.015460341
    0.176493969   -3.141592654   -0.034946315    0.098443204    0.044995647
    0.247091557   -3.141592654   -0.091935040    0.240081587    0.107994939
    0.317689145   -3.141592654   -0.221505243    0.523013363    0.232347701
    0.388286732   -3.141592654   -0.488486753    1.030381729    0.455063299
    0.458884320   -3.141592654   -0.983979574    1.828005770    0.810342322
    0.529481908   -3.141592654   -1.815284578    2.927229786    1.309372660
    0.600079496   -3.141592654   -3.076658192    4.238819815    1.914902746
    0.670677083   -3.141592654   -4.809486313    5.558497016    2.528646169
    0.741274671   -3.141592654   -6.969339587    6.609877081    3.011570933
    0.811872259   -3.141592654   -9.411284464    7.114695611    3.238085281
    0.882469847   -3.141592654  -11.903678666    6.872407437    3.155607743
    0.953067434   -3.141592654  -14.167091932    5.820247329    2.806027934
    1.023665022   -3.141592654  -15.928313226    4.056117543    2.291274494
    1.094262610   -3.141592654  -16.973829945    1.811515170    1.712086419
    1.164860197   -3.141592654  -17.185367571   -0.619241008    1.131112491
    1.235457785   -3.141592654  -16.548152433   -2.954035897    0.582994015
    1.306055373   -3.141592654  -15.139251278   -4.955355956    0.105517150
    1.376652961   -3.141592654  -13.113157722   -6.418532209   -0.250486048
    1.447250548   -3.141592654  -10.691918080   -7.169680200   -0.444458736
    1.517848136   -3.141592654   -8.146834606   -7.115957306   -0.477098819
    1.588445724   -3.141592654   -5.755380283   -6.318344721   -0.395751266
    1.659043311   -3.141592654   -3.742690660   -5.023774738   -0.268061832
    1.729640899   -3.141592654   -2.225918952   -3.570618296   -0.149881543
    1.800238487   -3.141592654   -1.202635482   -2.258122707   -0.067820397
    1.870836075   -3.141592654   -0.588531974   -1.272572765   -0.024692192
    1.941433662   -3.141592654   -0.259965594   -0.634658923   -0.005016281
    2.012031250   -3.141592654   -0.105087023   -0.270670857    0.000723588
    2.082628838   -3.141592654   -0.047000820   -0.071608848    0.003790894
    2.153226425   -3.141592654   -0.046805187    0.076012652    0.008649647
    2.223824013   -3.141592654   -0.105381542    0.280591693    0.017256271
    2.294421601   -3.141592654   -0.264421293    0.663264258    0.030581226
    2.365019189   -3.141592654   -0.609810927    1.353398984    0.041005159
    2.435616776   -3.141592654   -1.270880183    2.463555563    0.026701124
    2.506214364   -3.141592654   -2.403772900    4.016756633   -0.053412766
    2.576811952   -3.141592654   -4.146013300    5.884324602   -0.252444500
    2.647409540   -3.141592654   -6.564492555    7.796559183   -0.611312160
    2.718007127   -3.141592654   -9.619237195    9.439267294   -1.124927006
    2.788604715   -3.141592654  -13.172694753   10.600015329   -1.722179483
    2.859202303   -3.141592654  -17.044425928   11.256414715   -2.278768793
    2.929799890   -3.141592654  -21.076373043   11.530012620   -2.667917579
    3.000397478   -3.141592654  -25.151436766   11.504151210   -2.820323264
    3.070995066   -3.141592654  -29.154027009   11.087046818   -2.752887574

   -3.141592654   -3.070995066  -31.765916809   10.389346905   -3.841155830
   -3.070995066   -3.070995066  -35.140561864    8.597344099   -3.419165906
   -3.000397478   -3.070995066  -37.769934309    6.249800586   -3.078798208
   -2.929799890   -3.070995066  -39.560432754    3.956215203   -2.871478384
   -2.859202303   -3.070995066  -40.639581673    2.286532555   -2.813490365
   -2.788604715   -3.070995066  -41.269129141    1.398704052   -2.904504585
   -2.718007127   -3.070995066  -41.683168453    0.990715332   -3.126693457
   -2.647409540   -3.070995066  -41.970490260    0.611461969   -3.439376786
   -2.576811952   -3.070995066  -42.087405205    0.016988212   -3.772714648
   -2.506214364   -3.070995066  -41.959146535   -0.754020570   -4.042258307
   -2.435616776   -3.070995066  -41.557131601   -1.493566299   -4.175995986
   -2.365019189   -3.070995066  -40.924376752   -2.046300848   -4.147979626
   -2.294421601   -3.070995066  -40.140181266   -2.343138679   -3.998620378
   -2.223824013   -3.070995066  -39.295590939   -2.391820864   -3.831199418
   -2.153226425   -3.070995066  -38.468712099   -2.237189100   -3.757896098
   -2.082628838   -3.070995066  -37.720768288   -1.976712389   -3.843090907
   -2.012031250   -3.070995066  -37.069746790   -1.717713594   -4.068711387
   -1.941433662   -3.070995066  -36.494270235   -1.556963256   -4.343903878
   -1.870836075   -3.070995066  -35.945749510   -1.559088212   -4.557227482
   -1.800238487   -3.070995066  -35.368176252   -1.715506214   -4.633629886
   -1.729640899   -3.070995066  -34.718820216   -1.952479479   -4.560560199
   -1.659043311   -3.070995066  -33.983307148   -2.199421666   -4.389921594
   -1.588445724   -3.070995066  -33.164555720   -2.420653347   -4.219709529
   -1.517848136   -3.070995066  -32.267865189   -2.643812312   -4.159606673
   -1.447250548   -3.070995066  -31.279956748   -2.963507437   -4.292741908
   -1.376652961   -3.070995066  -30.145682965   -3.495098089   -4.646363928
   -1.306055373   -3.070995066  -28.771254008   -4.327223458   -5.192166003
   -1.235457785   -3.070995066  -27.051577940   -5.433281055   -5.879616221
   -1.164860197   -3.070995066  -24.918045146   -6.637552915   -6.646355744
   -1.094262610   -3.070995066  -22.377268664   -7.699379149   -7.413215981
