#! FIELDS phi psi file.free der_phi der_psi
#! SET min_phi -pi
#! SET max_phi pi
#! SET nbins_phi  89
#! SET periodic_phi true
#! SET min_psi -pi
#! SET max_psi pi
#! SET nbins_psi  89
#! SET periodic_psi true
   -3.141592654   -3.141592654  -66.521040378    9.938573600   -2.686882489
   -3.070995066   -3.141592654  -69.802287370    8.552667633   -2.671410288
   -3.000397478   -3.141592654  -72.502363914    6.708905048   -2.617619310
   -2.929799890   -3.141592654  -74.541253312    4.899504809   -2.560488811
   -2.859202303   -3.141592654  -76.014829718    3.548102768   -2.550932436
   -2.788604715   -3.141592654  -77.103798547    2.695804501   -2.636549081
   -2.718007127   -3.141592654  -77.930905110    1.995697585   -2.833182520
   -2.647409540   -3.141592654  -78.477339271    1.048068028   -3.120171981
   -2.576811952   -3.141592654  -78.626530847   -0.220894664   -3.447386067
   -2.506214364   -3.141592654  -78.307048761   -1.551533160   -3.741414432
   -2.435616776   -3.141592654  -77.570472467   -2.518383344   -3.921398445
   -2.365019189   -3.141592654  -76.593746654   -2.892954946   -3.929422173
   -2.294421601   -3.141592654  -75.585499865   -2.720253426   -3.766889139
   -2.223824013   -3.141592654  -74.701413572   -2.237797625   -3.513753719
   -2.153226425   -3.141592654  -74.002119764   -1.698594460   -3.294988275
   -2.082628838   -3.141592654  -73.475524653   -1.288724764   -3.222647304
   -2.012031250   -3.141592654  -73.058776923   -1.094899577   -3.345240012
   -1.941433662   -3.141592654  -72.670676046   -1.115653482   -3.624011770
   -1.870836075   -3.141592654  -72.240340172   -1.315122495   -3.962390852
   -1.800238487   -3.141592654  -71.722645851   -1.591821845   -4.259388376
   -1.729640899   -3.141592654  -71.111572480   -1.824110179   -4.459901782
   -1.659043311   -3.141592654  -70.436643239   -1.954402288   -4.576110559
   -1.588445724   -3.141592654  -69.731034453   -2.015793079   -4.679355717
   -1.517848136   -3.141592654  -68.997729108   -2.125957431   -4.851558719
   -1.447250548   -3.141592654  -68.196238571   -2.426904160   -5.136482681
   -1.376652961   -3.141592654  -67.241196385   -3.011149165   -5.518760451
   -1.306055373   -3.141592654  -66.026277917   -3.884040490   -5.949071934
   -1.235457785   -3.141592654  -64.459482601   -4.990100419   -6.397917701
   -1.164860197   -3.141592654  -62.475896315   -6.241916530   -6.883369306
   -1.094262610   -3.141592654  -60.031495621   -7.591237883   -7.469253595
   -1.023665022   -3.141592654  -57.090047274   -9.067191289   -8.215222249
   -0.953067434   -3.141592654  -53.602721971  -10.672368080   -9.138118421
   -0.882469847   -3.141592654  -49.537938969  -12.327453222  -10.193051526
   -0.811872259   -3.141592654  -44.908598842  -13.826736932  -11.270362355
   -0.741274671   -3.141592654  -39.808229604  -14.963806083  -12.210726682
   -0.670677083   -3.141592654  -34.397453781  -15.561732891  -12.832316614
   -0.600079496   -3.141592654  -28.889074805  -15.506237757  -12.983888979
   -0.529481908   -3.141592654  -23.524497757  -14.754939736  -12.595728495
   -0.458884320   -3.141592654  -18.538727325  -13.367242800  -11.694269066
   -0.388286732   -3.141592654  -14.128164770  -11.542300858  -10.373268383
   -0.317689145   -3.141592654  -10.408590771   -9.484739224   -8.758907679
   -0.247091557   -3.141592654   -7.432918806   -7.348505458   -6.980573532
   -0.176493969   -3.141592654   -5.219019548   -5.167691807   -5.161422164
   -0.105896382   -3.141592654   -3.787197564   -2.905566918   -3.407061046
   -0.035298794   -3.141592654   -3.171729541   -0.553815265   -1.779306107
    0.035298794   -3.141592654   -3.396562215    1.841740080   -0.290113805
    0.105896382   -3.141592654   -4.457517567    4.154447217    1.090901150
    0.176493969   -3.141592654   -6.302535230    6.272224578    2.391578232
    0.247091557   -3.141592654   -8.853399289    8.153963230    3.615537237
    0.317689145   -3.141592654  -12.039419374    9.881669537    4.729598963
    0.388286732   -3.141592654  -15.826962383   11.574117953    5.690285053
    0.458884320   -3.141592654  -20.204108327   13.204841783    6.441351772
    0.529481908   -3.141592654  -25.111736293   14.511796738    6.909768862
    0.600079496   -3.141592654  -30.360338763   15.054837150    7.006431031
    0.670677083   -3.141592654  -35.601790737   14.422615076    6.667123975
    0.741274671   -3.141592654  -40.389504119   12.495155802    5.921632716
    0.811872259   -3.141592654  -44.302543943    9.542339116    4.932496419
    0.882469847   -3.141592654  -47.072819888    6.126431859    3.950710250
    0.953067434   -3.141592654  -48.647307721    2.863985983    3.199043402
    1.023665022   -3.141592654  -49.168221617    0.208000499    2.766683242
    1.094262610   -3.141592654  -48.886171184   -1.679932729    2.584707560
    1.164860197   -3.141592654  -48.056435363   -2.935151673    2.498767897
    1.235457785   -3.141592654  -46.848468069   -3.883268019    2.365683267
    1.306055373   -3.141592654  -45.307543429   -4.868768906    2.105366479
    1.376652961   -3.141592654  -43.381429118   -6.071420864    1.699750582
    1.447250548   -3.141592654  -41.002644188   -7.397160917    1.168961806
    1.517848136   -3.141592654  -38.175662868   -8.539913283    0.565714976
    1.588445724   -3.141592654  -35.024583251   -9.193721379   -0.016252605
    1.659043311   -3.141592654  -31.755696628   -9.198488159   -0.449558590
    1.729640899   -3.141592654  -28.594901485   -8.606647615   -0.627884031
    1.800238487   -3.141592654  -25.722442509   -7.593489359   -0.523780827
    1.870836075   -3.141592654  -23.256188432   -6.330329606   -0.208926978
    1.941433662   -3.141592654  -21.269534301   -4.873325044    0.186507287
    2.012031250   -3.141592654  -19.837519759   -3.174897184    0.526859718
    2.082628838   -3.141592654  -19.061143615   -1.161207629    0.731104109
    2.153226425   -3.141592654  -19.049432961    1.147835618    0.766895004
    2.223824013   -3.141592654  -19.878284955    3.566864353    0.623216422
    2.294421601   -3.141592654  -21.541225844    5.813183390    0.277680042
    2.365019189   -3.141592654  -23.934648420    7.680423275   -0.296000285
    2.435616776   -3.141592654  -26.912785963    9.137369297   -1.081326499
    2.506214364   -3.141592654  -30.348244137   10.291465920   -1.966141671
    2.576811952   -3.141592654  -34.153133296   11.231782421   -2.750629595
    2.647409540   -3.141592654  -38.248150935   11.920045186   -3.241165738
    2.718007127   -3.141592654  -42.522326658   12.222768060   -3.361918065
    2.788604715   -3.141592654  -46.825651918   12.098959485   -3.202273268
    2.859202303   -3.141592654  -51.029736278   11.700542527   -2.944990365
